host_id,host_name,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,license,host_since,host_since_years_months
241361740,Michael,,FALSE,1,Verified,Unlicensed,2019-02-05,"5 years, 9 months"
21536937,Chen,,FALSE,2,Verified,Unlicensed,2014-09-19,"10 years, 1 months"
98868828,Natasha,,FALSE,2,Verified,Unlicensed,2016-10-09,"8 years, 0 months"
53931758,Lc,,FALSE,3,Verified,Unlicensed,2016-01-09,"8 years, 10 months"
195024580,Mikael,,FALSE,1,Unverified,Unlicensed,2018-06-11,"6 years, 4 months"
178631153,Di Di,,FALSE,1,Verified,Unlicensed,2018-03-15,"6 years, 7 months"
225913271,Kristie,,FALSE,1,Verified,Unlicensed,2018-11-15,"5 years, 11 months"
6564232,Umar,,FALSE,2,Verified,Unlicensed,2013-05-25,"11 years, 5 months"
45618730,Kevin,,FALSE,2,Verified,Unlicensed,2015-10-02,"9 years, 1 months"
71742050,Jameel,,FALSE,2,Verified,Unlicensed,2016-05-12,"8 years, 5 months"
14559352,Jamis,,FALSE,2,Verified,Unlicensed,2014-04-21,"10 years, 6 months"
189876110,Joy,,FALSE,1,Unverified,Unlicensed,2018-05-16,"6 years, 5 months"
86486502,Sam,0%,FALSE,1,Verified,Unlicensed,2016-07-28,"8 years, 3 months"
21463097,Vanessa,100%,FALSE,2,Verified,Unlicensed,2014-09-17,"10 years, 1 months"
14276413,Sedef,,FALSE,2,Verified,Unlicensed,2014-04-14,"10 years, 6 months"
127726243,Daniela,0%,FALSE,13,Verified,Unlicensed,2017-04-26,"7 years, 6 months"
70506007,Barry And Patrick,,FALSE,1,Unverified,Unlicensed,2016-05-05,"8 years, 6 months"
87505316,Litri,,FALSE,1,Verified,Unlicensed,2016-08-02,"8 years, 3 months"
61560050,Bárbara,,FALSE,1,Unverified,Unlicensed,2016-03-04,"8 years, 8 months"
244906527,Julia,,FALSE,1,Unverified,Unlicensed,2019-02-23,"5 years, 8 months"
229693987,123,,FALSE,1,Unverified,Unlicensed,2018-12-08,"5 years, 11 months"
276829981,Rosario,,FALSE,7,Unverified,Unlicensed,2019-07-17,"5 years, 3 months"
25812202,Leah,,FALSE,1,Unverified,Unlicensed,2015-01-08,"9 years, 10 months"
8260004,Kassa,,FALSE,1,Verified,Unlicensed,2013-08-19,"11 years, 2 months"
228808159,Jon,,FALSE,1,Unverified,Unlicensed,2018-12-03,"5 years, 11 months"
11286990,Grace,,FALSE,2,Verified,Unlicensed,2014-01-14,"10 years, 9 months"
249929999,Natalli,,FALSE,1,Verified,Unlicensed,2019-03-19,"5 years, 7 months"
593135,Maria,,FALSE,2,Verified,Unlicensed,2011-05-16,"13 years, 5 months"
101982307,Belinda,,FALSE,4,Verified,Unlicensed,2016-10-31,"8 years, 0 months"
389848232,Helena,,FALSE,5,Verified,Unlicensed,2021-02-23,"3 years, 8 months"
20906077,Jordon,,FALSE,1,Unverified,Unlicensed,2014-09-03,"10 years, 2 months"
480237365,LiveSuites,86%,FALSE,1081,Verified,Unlicensed,2022-09-19,"2 years, 1 months"
466572177,Jing,100%,FALSE,1,Verified,Unlicensed,2022-06-28,"2 years, 4 months"
121909760,Brian,,FALSE,3,Verified,Unlicensed,2017-03-21,"7 years, 7 months"
251468079,Ken,,FALSE,1,Unverified,Unlicensed,2019-03-27,"5 years, 7 months"
16903474,Deborah,,FALSE,2,Verified,Unlicensed,2014-06-17,"10 years, 4 months"
1722490,Dom,,FALSE,3,Unverified,Unlicensed,2012-02-08,"12 years, 9 months"
77698412,Mié,,FALSE,2,Verified,Unlicensed,2016-06-14,"8 years, 4 months"
86401168,Sue,,FALSE,4,Unverified,Unlicensed,2016-07-27,"8 years, 3 months"
2139368,Alexander,,FALSE,2,Verified,Unlicensed,2012-04-14,"12 years, 6 months"
249846765,Cy,,FALSE,1,Unverified,Unlicensed,2019-03-19,"5 years, 7 months"
231971512,Roland,,FALSE,1,Verified,Unlicensed,2018-12-22,"5 years, 10 months"
21604714,Roxy,,FALSE,1,Verified,Unlicensed,2014-09-21,"10 years, 1 months"
75310656,C.S.,,FALSE,2,Verified,Unlicensed,2016-06-01,"8 years, 5 months"
275800186,Van,0%,FALSE,2,Verified,Unlicensed,2019-07-13,"5 years, 3 months"
394599669,Fran,,FALSE,2,Unverified,Unlicensed,2021-03-28,"3 years, 7 months"
21299191,Aniefiok,100%,FALSE,3,Verified,OSE-STRREG-0000952,2014-09-13,"10 years, 1 months"
268896283,K,,FALSE,4,Unverified,Unlicensed,2019-06-16,"5 years, 4 months"
252168489,Tianna,,FALSE,2,Verified,Unlicensed,2019-03-30,"5 years, 7 months"
26992810,Mike,,FALSE,1,Verified,Unlicensed,2015-01-31,"9 years, 9 months"
263969450,Damiso,,FALSE,3,Unverified,Unlicensed,2019-05-24,"5 years, 5 months"
264113441,Rob,,FALSE,2,Unverified,Unlicensed,2019-05-25,"5 years, 5 months"
201718939,Leon,,FALSE,2,Verified,Unlicensed,2018-07-12,"6 years, 3 months"
336050514,Ashton,100%,FALSE,1,Verified,Unlicensed,2020-02-14,"4 years, 8 months"
52071286,Sito,,FALSE,2,Unverified,Unlicensed,2015-12-23,"8 years, 10 months"
264829290,Eva,,FALSE,1,Verified,Unlicensed,2019-05-28,"5 years, 5 months"
11870917,Faye,,FALSE,1,Unverified,Unlicensed,2014-02-02,"10 years, 9 months"
12965214,Alana,,FALSE,1,Verified,Unlicensed,2016-03-31,"8 years, 7 months"
264693056,Rachel,,FALSE,1,Verified,Unlicensed,2019-05-28,"5 years, 5 months"
2108671,Laura,,FALSE,1,Verified,Unlicensed,2012-04-10,"12 years, 7 months"
5800174,Rena,,FALSE,2,Verified,Unlicensed,2013-04-06,"11 years, 7 months"
247468699,Hawa,80%,FALSE,4,Verified,OSE-STRREG-0001808,2019-03-07,"5 years, 8 months"
10606171,Nicholas,,FALSE,2,Verified,Unlicensed,2013-12-13,"10 years, 10 months"
234297980,Tucker,,FALSE,1,Verified,Unlicensed,2019-01-04,"5 years, 10 months"
18569998,Brandon,,FALSE,2,Verified,Unlicensed,2014-07-21,"10 years, 3 months"
114502772,Peter,,FALSE,2,Verified,Unlicensed,2017-02-02,"7 years, 9 months"
49796888,Reema,,FALSE,1,Verified,Unlicensed,2015-11-24,"8 years, 11 months"
261584195,Ozzie,,FALSE,1,Verified,Unlicensed,2019-05-13,"5 years, 5 months"
132402260,Steven,,FALSE,1,Unverified,Unlicensed,2017-05-29,"7 years, 5 months"
225612108,Rina,,FALSE,1,Verified,Unlicensed,2018-11-13,"5 years, 11 months"
9329037,Jake,,FALSE,2,Verified,Unlicensed,2013-10-09,"11 years, 0 months"
377151,Shervin,100%,TRUE,5,Verified,Unlicensed,2011-02-04,"13 years, 9 months"
152895936,Matsuko,,FALSE,2,Verified,Unlicensed,2017-10-01,"7 years, 1 months"
9843389,Lawrence,,FALSE,2,Verified,Unlicensed,2013-11-06,"11 years, 0 months"
191988723,Erv,,FALSE,1,Verified,Unlicensed,2018-05-28,"6 years, 5 months"
172895347,Mario & Maria,,FALSE,2,Unverified,Unlicensed,2018-02-11,"6 years, 8 months"
49988341,Chris,,FALSE,2,Verified,Unlicensed,2015-11-27,"8 years, 11 months"
25157246,Cindy,,FALSE,9,Verified,Unlicensed,2014-12-24,"9 years, 10 months"
1395530,Dorit,,FALSE,9,Verified,Unlicensed,2011-11-11,"12 years, 12 months"
245014802,佳,,FALSE,1,Verified,Unlicensed,2019-02-23,"5 years, 8 months"
13874881,Marina,,FALSE,1,Verified,Unlicensed,2014-04-04,"10 years, 7 months"
16051761,Sandra,,FALSE,4,Verified,Unlicensed,2014-05-27,"10 years, 5 months"
42144338,Jessie,100%,FALSE,1,Verified,Unlicensed,2015-08-21,"9 years, 2 months"
76407060,Sammie,,FALSE,1,Verified,Unlicensed,2016-06-07,"8 years, 5 months"
47661247,Lydia,100%,FALSE,2,Verified,Unlicensed,2015-10-28,"9 years, 0 months"
141713689,Nawar,,FALSE,1,Verified,Unlicensed,2017-07-21,"7 years, 3 months"
541397825,Tusnoda,100%,FALSE,1,Verified,Exempt,2023-10-11,"1 years, 0 months"
4390639,Joanna,,FALSE,2,Verified,Unlicensed,2012-12-12,"11 years, 10 months"
280461278,Christina,,FALSE,2,Verified,Unlicensed,2019-07-29,"5 years, 3 months"
374308047,Costel,100%,TRUE,1,Verified,Unlicensed,2020-11-03,"4 years, 0 months"
503873070,Rosalind,,FALSE,1,Verified,Unlicensed,2023-03-04,"1 years, 8 months"
154741428,Kyle,,FALSE,2,Unverified,Unlicensed,2017-10-15,"7 years, 0 months"
3272526,Lisa,100%,TRUE,1,Verified,Unlicensed,2012-08-15,"12 years, 2 months"
43676525,Filip,,FALSE,4,Verified,Unlicensed,2015-09-08,"9 years, 1 months"
32538641,Yim,,FALSE,2,Verified,Unlicensed,2015-05-03,"9 years, 6 months"
15516668,Alicia,100%,TRUE,2,Verified,Unlicensed,2014-05-14,"10 years, 5 months"
41339282,Sunny,100%,TRUE,3,Verified,Unlicensed,2015-08-13,"9 years, 2 months"
22926868,Xenia,100%,TRUE,11,Verified,Unlicensed,2014-10-24,"10 years, 0 months"
36238826,Luisa,100%,TRUE,3,Verified,Unlicensed,2015-06-19,"9 years, 4 months"
252641757,Jess,,FALSE,3,Verified,Unlicensed,2019-04-01,"5 years, 7 months"
863573,Osman,,FALSE,1,Verified,Unlicensed,2011-07-25,"13 years, 3 months"
6895430,Beth,,FALSE,3,Verified,Unlicensed,2013-06-13,"11 years, 4 months"
317995907,Michelle,63%,FALSE,3,Verified,Unlicensed,2019-12-16,"4 years, 10 months"
46094733,Mafer,,FALSE,1,Verified,Unlicensed,2015-10-08,"9 years, 0 months"
169419092,Olivia,,FALSE,3,Verified,Unlicensed,2018-01-23,"6 years, 9 months"
265171569,Caroline,,FALSE,1,Unverified,Unlicensed,2019-05-30,"5 years, 5 months"
538145202,Steven,100%,FALSE,6,Verified,OSE-STRREG-0000068,2023-09-20,"1 years, 1 months"
8189649,Samantha,,FALSE,2,Verified,Unlicensed,2013-08-15,"11 years, 2 months"
234592314,Selvete,,FALSE,6,Unverified,Unlicensed,2019-01-05,"5 years, 10 months"
31557132,Carla,,FALSE,2,Verified,Unlicensed,2015-04-19,"9 years, 6 months"
87983379,Pol,100%,TRUE,2,Verified,Unlicensed,2016-08-04,"8 years, 3 months"
303643917,Nicole,,FALSE,1,Unverified,Unlicensed,2019-10-21,"5 years, 0 months"
436960239,Drin,,FALSE,2,Verified,Unlicensed,2021-12-21,"2 years, 10 months"
53476265,Michelle,,FALSE,1,Verified,Unlicensed,2016-01-05,"8 years, 10 months"
263564835,Steffan Per,100%,FALSE,3,Verified,Unlicensed,2019-05-22,"5 years, 5 months"
15823815,Mahmoud,,FALSE,3,Unverified,Unlicensed,2014-05-21,"10 years, 5 months"
9428025,Eva,100%,FALSE,12,Verified,Unlicensed,2013-10-14,"11 years, 0 months"
89235923,Lindsay,,FALSE,2,Verified,Unlicensed,2016-08-10,"8 years, 2 months"
150285481,Rachel,,FALSE,1,Verified,Unlicensed,2017-09-12,"7 years, 1 months"
205867697,Alimata,,FALSE,2,Verified,Unlicensed,2018-07-29,"6 years, 3 months"
280179412,Johnny,,FALSE,1,Unverified,Unlicensed,2019-07-28,"5 years, 3 months"
258001528,Dane,,FALSE,1,Verified,Unlicensed,2019-04-25,"5 years, 6 months"
17797698,Wendy,,FALSE,3,Verified,Unlicensed,2014-07-08,"10 years, 4 months"
3210260,Michael,,FALSE,2,Verified,Unlicensed,2012-08-09,"12 years, 2 months"
173554156,Shelly,,FALSE,1,Unverified,Unlicensed,2018-02-15,"6 years, 8 months"
13968825,Suphitcha,,FALSE,5,Verified,Unlicensed,2014-04-06,"10 years, 7 months"
362851420,Catiriana,,FALSE,2,Verified,Unlicensed,2020-08-16,"4 years, 2 months"
318184283,Grace,,FALSE,1,Unverified,Unlicensed,2019-12-16,"4 years, 10 months"
35964684,Christian,,FALSE,1,Verified,Unlicensed,2015-06-16,"9 years, 4 months"
73245,Kavita,,FALSE,1,Verified,Unlicensed,2010-01-24,"14 years, 9 months"
117661879,Joann,100%,FALSE,5,Verified,Unlicensed,2017-02-22,"7 years, 8 months"
11359705,Candice,,FALSE,2,Verified,Unlicensed,2014-01-16,"10 years, 9 months"
16684717,Eric,,FALSE,1,Verified,Unlicensed,2014-06-11,"10 years, 4 months"
1423098,Shamim,,FALSE,3,Verified,Unlicensed,2011-11-19,"12 years, 11 months"
116747751,Aishwarya,,FALSE,2,Unverified,Unlicensed,2017-02-16,"7 years, 8 months"
29590865,Colleen,,FALSE,1,Verified,Unlicensed,2015-03-18,"9 years, 7 months"
16781567,Anne,,FALSE,2,Verified,Unlicensed,2014-06-14,"10 years, 4 months"
3857631,Scott,,FALSE,2,Verified,Unlicensed,2012-10-13,"12 years, 0 months"
316886271,Julie,,FALSE,1,Verified,Unlicensed,2019-12-12,"4 years, 10 months"
326036796,Anita,0%,FALSE,1,Verified,Unlicensed,2020-01-09,"4 years, 10 months"
161742462,Rashida,,FALSE,4,Unverified,Unlicensed,2017-12-07,"6 years, 11 months"
17380286,Ali,,FALSE,1,Verified,Unlicensed,2014-06-28,"10 years, 4 months"
382074973,Rodrigo,,FALSE,1,Verified,Unlicensed,2020-12-28,"3 years, 10 months"
52377121,David,100%,FALSE,1,Verified,OSE-STRREG-0001126,2015-12-27,"8 years, 10 months"
41484943,Melissa,,FALSE,3,Verified,Unlicensed,2015-08-14,"9 years, 2 months"
1862880,Gloria Joy,,FALSE,1,Verified,Unlicensed,2012-03-05,"12 years, 8 months"
309951650,Xiu,,FALSE,2,Unverified,Unlicensed,2019-11-16,"4 years, 11 months"
2143830,Michael,,FALSE,1,Verified,Unlicensed,2012-04-15,"12 years, 6 months"
275548200,Jay,,FALSE,1,Unverified,Unlicensed,2019-07-12,"5 years, 3 months"
335076875,Christina,,FALSE,4,Verified,Unlicensed,2020-02-10,"4 years, 8 months"
73122401,Rachel,,FALSE,1,Verified,Unlicensed,2016-05-21,"8 years, 5 months"
308578179,N,100%,TRUE,88,Verified,Exempt,2019-11-10,"4 years, 12 months"
273347409,Alex,,FALSE,1,Verified,Unlicensed,2019-07-03,"5 years, 4 months"
25129166,Etiam,,FALSE,3,Verified,Unlicensed,2014-12-23,"9 years, 10 months"
310648323,Kathy,,FALSE,1,Verified,Unlicensed,2019-11-19,"4 years, 11 months"
4372524,Iain,,FALSE,1,Verified,Unlicensed,2012-12-10,"11 years, 11 months"
10186459,Anthony,,FALSE,7,Verified,Unlicensed,2013-11-22,"10 years, 11 months"
94368269,Harlem,,FALSE,1,Verified,Unlicensed,2016-09-09,"8 years, 1 months"
538145202,Steven,100%,FALSE,6,Verified,OSE-STRREG-0000069,2023-09-20,"1 years, 1 months"
396786434,Britt,100%,FALSE,1,Verified,Unlicensed,2021-04-13,"3 years, 6 months"
1982268,Chloe,100%,TRUE,3,Verified,Unlicensed,2012-03-21,"12 years, 7 months"
291667745,Scarlen,,FALSE,1,Verified,Unlicensed,2019-09-03,"5 years, 2 months"
33667014,Christopher,,FALSE,2,Verified,Unlicensed,2015-05-18,"9 years, 5 months"
11930874,Sedrick,,FALSE,3,Verified,Unlicensed,2014-02-04,"10 years, 9 months"
24678971,Nir,,FALSE,3,Verified,Unlicensed,2014-12-09,"9 years, 11 months"
482816,Tom,,FALSE,1,Verified,Unlicensed,2011-04-04,"13 years, 7 months"
17017313,Gavriel,,FALSE,1,Verified,Unlicensed,2014-06-19,"10 years, 4 months"
293105717,Dominik,,FALSE,1,Verified,Unlicensed,2019-09-08,"5 years, 1 months"
313557904,Emanuele,,FALSE,1,Verified,Unlicensed,2019-12-01,"4 years, 11 months"
4375819,Jasmin,,FALSE,1,Verified,Unlicensed,2012-12-10,"11 years, 11 months"
45922975,Jeni,100%,FALSE,1,Verified,Unlicensed,2015-10-06,"9 years, 1 months"
82331771,Ciro,,FALSE,1,Verified,Unlicensed,2016-07-07,"8 years, 4 months"
22445947,Colleen,,FALSE,3,Verified,Unlicensed,2014-10-12,"10 years, 0 months"
30654905,Albert,100%,TRUE,3,Verified,Unlicensed,2015-04-05,"9 years, 7 months"
104157084,Taylor,,FALSE,2,Verified,Unlicensed,2016-11-17,"7 years, 11 months"
339925294,Andriele,,FALSE,1,Verified,Unlicensed,2020-03-02,"4 years, 8 months"
324311285,June,,FALSE,3,Verified,Unlicensed,2020-01-04,"4 years, 10 months"
79162651,Monica,,FALSE,1,Verified,Unlicensed,2016-06-21,"8 years, 4 months"
336355364,Stephan,,FALSE,2,Verified,Unlicensed,2020-02-15,"4 years, 8 months"
24600315,Diana,,FALSE,1,Verified,Unlicensed,2014-12-07,"9 years, 11 months"
169587048,Jay/Carolina Bastidas Family,,FALSE,5,Verified,Unlicensed,2018-01-23,"6 years, 9 months"
2039385,Roberto,,FALSE,1,Verified,Unlicensed,2012-03-30,"12 years, 7 months"
73305310,Edward,50%,FALSE,3,Unverified,Exempt,2016-05-22,"8 years, 5 months"
87497118,Friko,,FALSE,1,Verified,Unlicensed,2016-08-02,"8 years, 3 months"
140090423,Michael,100%,FALSE,1,Verified,Unlicensed,2017-07-12,"7 years, 3 months"
278054491,Andreanna,,FALSE,2,Verified,Unlicensed,2019-07-21,"5 years, 3 months"
6761185,Kim,,FALSE,3,Verified,Unlicensed,2013-06-05,"11 years, 5 months"
2420592,Lucas,,FALSE,3,Unverified,Unlicensed,2012-05-20,"12 years, 5 months"
186960276,Hasan Can,,FALSE,1,Verified,Unlicensed,2018-04-29,"6 years, 6 months"
310486079,Luis Fernando,,FALSE,1,Verified,Unlicensed,2019-11-18,"4 years, 11 months"
290574460,Dave,,FALSE,1,Verified,Unlicensed,2019-08-31,"5 years, 2 months"
13670148,Michelle,,FALSE,2,Verified,Unlicensed,2014-03-29,"10 years, 7 months"
9620852,Gavin,,FALSE,1,Verified,Unlicensed,2013-10-24,"11 years, 0 months"
17312454,Lauren,100%,FALSE,1,Verified,Unlicensed,2014-06-26,"10 years, 4 months"
8524462,Nathan,100%,TRUE,2,Unverified,Unlicensed,2013-08-30,"11 years, 2 months"
237330464,Cristian,100%,FALSE,2,Verified,Unlicensed,2019-01-17,"5 years, 9 months"
228957948,Serena,,FALSE,3,Verified,Unlicensed,2018-12-03,"5 years, 11 months"
128986377,Maryuri,,FALSE,4,Unverified,Unlicensed,2017-05-05,"7 years, 6 months"
231357949,Cesar,,FALSE,2,Verified,Unlicensed,2018-12-18,"5 years, 10 months"
189508788,Ekaterina,83%,FALSE,1,Unverified,Unlicensed,2018-05-14,"6 years, 5 months"
49582324,James,,FALSE,1,Verified,Unlicensed,2015-11-21,"8 years, 11 months"
1494472,Shandor,,FALSE,1,Verified,Unlicensed,2011-12-11,"12 years, 11 months"
313120181,Julliana,,FALSE,1,Unverified,Unlicensed,2019-11-29,"4 years, 11 months"
290408184,Youssef,,FALSE,1,Verified,Unlicensed,2019-08-30,"5 years, 2 months"
88827012,Garrett,,FALSE,1,Verified,Unlicensed,2016-08-09,"8 years, 2 months"
93308233,Daqual,,FALSE,2,Verified,Unlicensed,2016-09-03,"8 years, 2 months"
4912957,Sanchit,,FALSE,1,Verified,Unlicensed,2013-01-30,"11 years, 9 months"
85202728,Lourdes,,FALSE,4,Verified,Unlicensed,2016-07-21,"8 years, 3 months"
97041394,Siré,,FALSE,1,Verified,Unlicensed,2016-09-27,"8 years, 1 months"
94514185,Aleks,,FALSE,2,Verified,Unlicensed,2016-09-10,"8 years, 1 months"
159623005,Catherine,,FALSE,1,Unverified,Unlicensed,2017-11-21,"6 years, 11 months"
11686822,Douglas,,FALSE,5,Unverified,Unlicensed,2014-01-27,"10 years, 9 months"
85525216,Nina,,FALSE,1,Unverified,Unlicensed,2016-07-23,"8 years, 3 months"
1723734,Lori,,FALSE,4,Verified,Unlicensed,2012-02-09,"12 years, 9 months"
569233650,Hotel Indigo Lower East Side P,,FALSE,1,Verified,Exempt,2024-03-27,"0 years, 7 months"
375296427,Melanie,,FALSE,2,Verified,Unlicensed,2020-11-11,"3 years, 11 months"
72400000,Alpha,,FALSE,1,Unverified,Unlicensed,2016-05-16,"8 years, 5 months"
418613898,Nicole,,FALSE,3,Verified,Unlicensed,2021-08-15,"3 years, 2 months"
45994853,Floriane,,FALSE,1,Verified,Unlicensed,2015-10-07,"9 years, 1 months"
9013280,Paul,,FALSE,3,Verified,Unlicensed,2013-09-23,"11 years, 1 months"
227147313,Jillian,,FALSE,1,Verified,Unlicensed,2018-11-23,"5 years, 11 months"
8563684,Nikki,,FALSE,1,Verified,Unlicensed,2013-09-01,"11 years, 2 months"
55177705,Colette,,FALSE,1,Unverified,Unlicensed,2016-01-18,"8 years, 9 months"
198224331,Thomas,,FALSE,1,Verified,Unlicensed,2018-06-26,"6 years, 4 months"
99895215,Aubrey,,FALSE,1,Verified,Unlicensed,2016-10-16,"8 years, 0 months"
54677106,Alan,,FALSE,1,Verified,Unlicensed,2016-01-14,"8 years, 9 months"
6857752,Michael,,FALSE,2,Verified,Unlicensed,2013-06-11,"11 years, 4 months"
1609585,Elyse,,FALSE,7,Verified,Unlicensed,2012-01-15,"12 years, 9 months"
114883980,Jeniffer,,FALSE,1,Verified,Unlicensed,2017-02-04,"7 years, 9 months"
264780621,Sandra,,FALSE,3,Unverified,Unlicensed,2019-05-28,"5 years, 5 months"
324189902,Elana,,FALSE,1,Verified,Unlicensed,2020-01-04,"4 years, 10 months"
22608145,Mark,,FALSE,1,Verified,Unlicensed,2014-10-16,"10 years, 0 months"
182827988,Federico,,FALSE,1,Verified,Unlicensed,2018-04-06,"6 years, 7 months"
12930988,Be,100%,FALSE,2,Verified,Unlicensed,2014-03-08,"10 years, 8 months"
19175487,Keziah,,FALSE,1,Verified,Unlicensed,2014-07-30,"10 years, 3 months"
406570122,Ilse,,FALSE,1,Unverified,Unlicensed,2021-06-11,"3 years, 4 months"
481431731,Adel & Katie,100%,TRUE,5,Verified,Exempt,2022-09-28,"2 years, 1 months"
27589508,James,100%,TRUE,1,Verified,Unlicensed,2015-02-11,"9 years, 8 months"
286897393,Darwin,,FALSE,24,Verified,Unlicensed,2019-08-18,"5 years, 2 months"
8597778,Nadine,,FALSE,2,Verified,Unlicensed,2013-09-03,"11 years, 2 months"
5288902,Luis,,FALSE,1,Unverified,Unlicensed,2013-03-02,"11 years, 8 months"
481431731,Adel & Katie,100%,TRUE,5,Verified,Unlicensed,2022-09-28,"2 years, 1 months"
128041172,Dan,,FALSE,1,Unverified,Unlicensed,2017-04-28,"7 years, 6 months"
157241,Colin And Bryn,100%,TRUE,6,Verified,Unlicensed,2010-07-02,"14 years, 4 months"
10516325,Shreya,,FALSE,3,Verified,Unlicensed,2013-12-09,"10 years, 11 months"
2023582,Jan,,FALSE,2,Unverified,Unlicensed,2012-03-28,"12 years, 7 months"
129989661,Max,,FALSE,1,Unverified,OSE-STRREG-0001507,2017-05-12,"7 years, 5 months"
18674671,Lindsay,,FALSE,3,Verified,Unlicensed,2014-07-22,"10 years, 3 months"
238135369,Avri,,FALSE,1,Verified,Unlicensed,2019-01-21,"5 years, 9 months"
556919730,Franklin,,FALSE,1,Verified,Unlicensed,2024-01-16,"0 years, 9 months"
57550727,Melizza,,FALSE,1,Verified,Unlicensed,2016-02-05,"8 years, 9 months"
22560728,Sean,100%,TRUE,1,Verified,Unlicensed,2014-10-15,"10 years, 0 months"
21100276,Cory,,FALSE,3,Verified,Unlicensed,2014-09-08,"10 years, 1 months"
538145202,Steven,100%,FALSE,6,Verified,OSE-STRREG-0000266,2023-09-20,"1 years, 1 months"
399189844,Mishell,,FALSE,3,Unverified,Unlicensed,2021-04-29,"3 years, 6 months"
9816503,Mick,,FALSE,3,Verified,Unlicensed,2013-11-04,"11 years, 0 months"
487732432,Mova,100%,FALSE,16,Verified,OSE-STRREG-0000097,2022-11-14,"1 years, 11 months"
4106401,Izzy,,FALSE,1,Verified,Unlicensed,2012-11-09,"11 years, 12 months"
41773438,Danny,67%,Not Available,5,Verified,Unlicensed,2015-08-17,"9 years, 2 months"
90956690,Dean,,FALSE,1,Verified,Unlicensed,2016-08-20,"8 years, 2 months"
35251433,Jaimie,,FALSE,1,Verified,Unlicensed,2015-06-07,"9 years, 5 months"
461947,Nicolae,,FALSE,1,Verified,Unlicensed,2011-03-25,"13 years, 7 months"
93918222,Josè,100%,FALSE,3,Verified,Unlicensed,2016-09-06,"8 years, 2 months"
7281126,Sarah,,FALSE,4,Verified,Unlicensed,2013-07-04,"11 years, 4 months"
418612428,Christopher,,FALSE,1,Verified,Unlicensed,2021-08-15,"3 years, 2 months"
409793930,Shao Yuan,100%,TRUE,1,Verified,Unlicensed,2021-06-29,"3 years, 4 months"
23944868,Nora,,FALSE,2,Verified,Unlicensed,2014-11-19,"9 years, 11 months"
79736580,Eren,,FALSE,1,Verified,Unlicensed,2016-06-24,"8 years, 4 months"
154978446,Coley,,FALSE,1,Verified,Unlicensed,2017-10-17,"7 years, 0 months"
18458368,Erin,,FALSE,1,Verified,Unlicensed,2014-07-20,"10 years, 3 months"
139311,Michael,,FALSE,2,Verified,Unlicensed,2010-06-06,"14 years, 5 months"
13667544,Erin,,FALSE,1,Unverified,Unlicensed,2014-03-29,"10 years, 7 months"
424193351,Nundiah-Danielle,,FALSE,2,Verified,Unlicensed,2021-09-22,"3 years, 1 months"
214597633,Benjamin,,FALSE,1,Verified,Unlicensed,2018-09-10,"6 years, 1 months"
50831521,Annie,,FALSE,2,Verified,Unlicensed,2015-12-08,"8 years, 11 months"
538145202,Steven,100%,FALSE,6,Verified,Unlicensed,2023-09-20,"1 years, 1 months"
31907981,Luis,,FALSE,3,Verified,Unlicensed,2015-04-25,"9 years, 6 months"
163173714,Marios,100%,FALSE,2,Verified,Unlicensed,2017-12-18,"6 years, 10 months"
31473824,Daniel,,FALSE,1,Verified,Unlicensed,2015-04-18,"9 years, 6 months"
143708082,Samantha,,FALSE,1,Verified,Unlicensed,2017-08-01,"7 years, 3 months"
200426688,Daniel,100%,TRUE,2,Verified,OSE-STRREG-0001001,2018-07-06,"6 years, 4 months"
479755663,Dane,81%,TRUE,4,Unverified,OSE-STRREG-0000315,2022-09-16,"2 years, 1 months"
468978479,Bryan And Sasha,,TRUE,1,Verified,Unlicensed,2022-07-11,"2 years, 3 months"
120813796,Michael,100%,TRUE,2,Verified,Unlicensed,2017-03-14,"7 years, 7 months"
30658962,Marlo,100%,FALSE,5,Verified,Unlicensed,2015-04-05,"9 years, 7 months"
29900881,Danny,,FALSE,1,Verified,Unlicensed,2015-03-24,"9 years, 7 months"
486475503,Brandy,30%,FALSE,5,Verified,Unlicensed,2022-11-05,"1 years, 12 months"
39534827,Elise,100%,FALSE,2,Verified,Unlicensed,2015-07-25,"9 years, 3 months"
339122855,Jorge,,FALSE,2,Verified,Unlicensed,2020-02-27,"4 years, 8 months"
5553355,Ndelea,,FALSE,3,Verified,Unlicensed,2013-03-20,"11 years, 7 months"
3495471,Russell,,FALSE,4,Verified,OSE-STRREG-0000282,2012-09-06,"12 years, 2 months"
2938204,Veronica,,FALSE,2,Verified,Unlicensed,2012-07-14,"12 years, 3 months"
559075835,Elena,100%,TRUE,1,Verified,OSE-STRREG-0000168,2024-01-28,"0 years, 9 months"
155059040,Hollie,100%,FALSE,2,Unverified,Unlicensed,2017-10-18,"7 years, 0 months"
565579563,Millennium Broadway New York City,100%,FALSE,10,Verified,OSE-STRREG-0000063,2024-03-05,"0 years, 8 months"
6712411,John,,FALSE,3,Unverified,Unlicensed,2013-06-03,"11 years, 5 months"
504733728,Carol,100%,TRUE,1,Verified,OSE-STRREG-0000065,2023-03-10,"1 years, 7 months"
105878573,Tonisha,75%,FALSE,7,Verified,Unlicensed,2016-12-01,"7 years, 11 months"
